_id,Tourist ID,Age,Interests,Preferred Tour Duration,Accessibility,Site Name,Sites Visited,Tour Duration,Route ID,Tourist Rating,System Response Time,Recommendation Accuracy,VR Experience Quality,Satisfaction
686d988223c1156e8fe38ce5,3703,59,"['Cultural', 'Nature', 'Architecture']",4,false,Great Wall of China,"['Taj Mahal', 'Machu Picchu']",4,3703000,3.7,1.85,99,4.5,4
686d988223c1156e8fe38ce6,3704,61,"['Architecture', 'Art']",5,false,Machu Picchu,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",4,3704000,5,2.53,99,5,5
686d988223c1156e8fe38ce7,3705,27,['Art'],7,true,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",6,3705000,1,2.82,86,4.1,3
686d988223c1156e8fe38ce8,3706,51,"['Architecture', 'History', 'Nature']",5,true,Great Wall of China,"['Taj Mahal', 'Eiffel Tower']",3,3706000,1.8,4.41,91,4.6,3
686d988223c1156e8fe38ce9,3707,50,['Art'],6,false,Great Wall of China,['Eiffel Tower'],3,3707000,2.7,3.83,93,4.7,3
686d988223c1156e8fe38cea,3708,68,['Art'],3,false,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",6,3708000,4.5,4.7,90,4.6,5
686d988223c1156e8fe38ceb,3709,61,"['History', 'Art']",3,true,Taj Mahal,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",6,3709000,2.7,4.12,92,4.6,3
686d988223c1156e8fe38cec,3710,34,"['Art', 'Cultural']",6,false,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Taj Mahal']",7,3710000,3.8,3.23,88,4.1,4
686d988223c1156e8fe38ced,3711,21,"['Nature', 'Architecture', 'History']",6,true,Taj Mahal,['Great Wall of China'],3,3711000,4.2,3.14,90,4.6,4
686d988223c1156e8fe38cee,3712,69,['Nature'],6,false,Colosseum,['Taj Mahal'],2,3712000,4.5,2.27,99,4.1,5
686d988223c1156e8fe38cef,3713,21,"['Nature', 'Art']",3,false,Colosseum,['Colosseum'],2,3713000,1.4,3.99,87,4.1,3
686d988223c1156e8fe38cf0,3714,55,['Architecture'],3,true,Colosseum,['Machu Picchu'],2,3714000,1.2,1.69,100,4.5,3
686d988223c1156e8fe38cf1,3715,55,"['Nature', 'History']",7,true,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",8,3715000,4.9,4.13,94,4.1,5
686d988223c1156e8fe38cf2,3716,30,"['History', 'Nature', 'Architecture']",8,false,Great Wall of China,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",5,3716000,3.4,3.84,89,4.3,3
686d988223c1156e8fe38cf3,3717,50,"['Architecture', 'History']",7,false,Taj Mahal,['Colosseum'],3,3717000,3.7,1.63,89,4.9,4
686d988223c1156e8fe38cf4,3718,68,"['Art', 'Architecture']",5,false,Taj Mahal,['Colosseum'],3,3718000,4.1,2.03,94,4.1,4
686d988223c1156e8fe38cf5,3719,69,"['Art', 'Nature']",6,false,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",8,3719000,4.5,4.88,86,4.9,5
686d988223c1156e8fe38cf6,3720,37,['Nature'],6,false,Colosseum,"['Eiffel Tower', 'Machu Picchu']",3,3720000,3.9,3.51,93,4.3,4
686d988223c1156e8fe38cf7,3721,70,"['Cultural', 'Art', 'Architecture']",7,true,Great Wall of China,"['Colosseum', 'Eiffel Tower']",4,3721000,3.1,1.88,94,4,3
686d988223c1156e8fe38cf8,3722,25,['Art'],3,false,Taj Mahal,['Great Wall of China'],3,3722000,3.1,2.81,86,4.3,3
686d988223c1156e8fe38cf9,3723,54,"['Nature', 'History', 'Art']",4,true,Eiffel Tower,"['Colosseum', 'Great Wall of China']",4,3723000,3.7,4.32,85,4.1,4
686d988223c1156e8fe38cfa,3724,53,"['Cultural', 'History']",3,true,Taj Mahal,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",4,3724000,4.6,4.98,88,4.5,5
686d988223c1156e8fe38cfb,3725,29,"['Architecture', 'Cultural', 'History']",6,true,Machu Picchu,['Eiffel Tower'],3,3725000,1.5,2.92,97,4,3
686d988223c1156e8fe38cfc,3726,62,"['Architecture', 'Nature', 'Art']",5,false,Taj Mahal,"['Colosseum', 'Eiffel Tower']",5,3726000,3.4,1.67,87,4.7,3
686d988223c1156e8fe38cfd,3727,50,"['Architecture', 'History', 'Nature']",8,true,Great Wall of China,['Colosseum'],3,3727000,2.7,2.32,98,4.4,3
686d988223c1156e8fe38cfe,3728,41,['Architecture'],5,false,Colosseum,['Great Wall of China'],1,3728000,4.3,4.59,89,4.3,4
686d988223c1156e8fe38cff,3729,25,"['Architecture', 'Art']",7,false,Taj Mahal,"['Great Wall of China', 'Taj Mahal', 'Eiffel Tower']",7,3729000,1.9,3.87,91,4.7,3
686d988223c1156e8fe38d00,3730,51,"['Nature', 'History', 'Art']",5,false,Eiffel Tower,['Great Wall of China'],3,3730000,3.5,3.98,96,4.5,4
686d988223c1156e8fe38d01,3731,37,"['Art', 'History', 'Cultural']",3,true,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",5,3731000,2.2,3.15,86,4.1,3
686d988223c1156e8fe38d02,3732,41,"['Cultural', 'History']",8,true,Great Wall of China,['Eiffel Tower'],2,3732000,4.4,1.64,89,4.5,4
686d988223c1156e8fe38d03,3733,58,"['Architecture', 'Nature', 'Cultural']",5,false,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",6,3733000,2.5,1.99,95,4.6,3
686d988223c1156e8fe38d04,3734,53,"['Cultural', 'Architecture']",6,false,Eiffel Tower,['Taj Mahal'],3,3734000,2.4,4.58,86,4.5,3
686d988223c1156e8fe38d05,3735,42,"['Art', 'Nature', 'History']",8,true,Machu Picchu,['Eiffel Tower'],1,3735000,2.3,1.84,85,4.7,3
686d988223c1156e8fe38d06,3736,31,"['Architecture', 'Nature']",8,true,Great Wall of China,"['Eiffel Tower', 'Machu Picchu']",2,3736000,2.2,4,99,4.5,3
686d988223c1156e8fe38d07,3737,20,['Nature'],5,false,Colosseum,"['Taj Mahal', 'Colosseum', 'Great Wall of China']",7,3737000,3.6,4.13,96,4.2,4
686d988223c1156e8fe38d08,3738,22,"['History', 'Architecture', 'Art']",3,true,Machu Picchu,"['Colosseum', 'Great Wall of China']",5,3738000,2.5,2.9,86,4.5,3
686d988223c1156e8fe38d09,3739,57,['Nature'],7,false,Machu Picchu,['Eiffel Tower'],3,3739000,2.9,4.72,95,4.3,3
686d988223c1156e8fe38d0a,3740,33,['History'],7,true,Machu Picchu,['Colosseum'],1,3740000,1.2,4.19,93,4.4,3
686d988223c1156e8fe38d0b,3741,59,['Architecture'],4,false,Eiffel Tower,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",5,3741000,1.1,4.33,86,4.5,3
686d988223c1156e8fe38d0c,3742,35,['Architecture'],5,true,Great Wall of China,"['Eiffel Tower', 'Machu Picchu']",4,3742000,2.7,3.6,88,4.9,3
686d988223c1156e8fe38d0d,3743,23,['History'],5,true,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",7,3743000,4.1,3.86,87,4,4
686d988223c1156e8fe38d0e,3744,60,"['History', 'Art', 'Nature']",8,true,Machu Picchu,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",6,3744000,2.1,1.6,86,4.4,3
686d988223c1156e8fe38d0f,3745,28,"['Cultural', 'History', 'Architecture']",4,false,Colosseum,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",6,3745000,2.5,4.04,93,4.7,3
686d988223c1156e8fe38d10,3746,69,['Architecture'],5,true,Machu Picchu,['Great Wall of China'],2,3746000,5,2.91,97,5,5
686d988223c1156e8fe38d11,3747,21,"['History', 'Nature']",4,false,Machu Picchu,['Eiffel Tower'],2,3747000,1.2,4,97,4.4,3
686d988223c1156e8fe38d12,3748,20,"['Nature', 'Art', 'Cultural']",7,true,Taj Mahal,['Colosseum'],1,3748000,5,1.89,88,4,5
686d988223c1156e8fe38d13,3749,32,['Art'],8,false,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",2,3749000,3.3,1.79,86,4.3,3
686d988223c1156e8fe38d14,3750,20,"['Architecture', 'Cultural']",8,true,Taj Mahal,['Colosseum'],3,3750000,4.7,1.97,86,4.7,5
686d988223c1156e8fe38d15,3751,57,"['Art', 'Nature', 'History']",6,false,Eiffel Tower,['Great Wall of China'],2,3751000,2.8,3.53,99,4.2,3
686d988223c1156e8fe38d16,3752,53,"['Architecture', 'Cultural']",8,false,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",4,3752000,1.3,4.58,92,4.3,3
686d988223c1156e8fe38d17,3753,22,"['Architecture', 'Cultural', 'History']",3,false,Great Wall of China,"['Great Wall of China', 'Eiffel Tower']",6,3753000,1.2,3.78,90,4.9,3
686d988223c1156e8fe38d18,3754,31,['Cultural'],8,false,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",6,3754000,2.5,2.21,91,4.7,3
686d988223c1156e8fe38d19,3755,49,"['History', 'Art', 'Nature']",4,false,Great Wall of China,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",5,3755000,2,1.86,95,4.1,3
686d988223c1156e8fe38d1a,3756,26,"['Art', 'Cultural']",7,false,Machu Picchu,"['Eiffel Tower', 'Great Wall of China', 'Taj Mahal']",4,3756000,3.5,3.97,93,4.8,4
686d988223c1156e8fe38d1b,3757,68,"['Architecture', 'Cultural', 'Nature']",3,true,Machu Picchu,"['Eiffel Tower', 'Colosseum']",5,3757000,3.7,2.46,98,4.5,4
686d988223c1156e8fe38d1c,3758,38,['Art'],5,false,Taj Mahal,"['Machu Picchu', 'Taj Mahal']",4,3758000,4.7,4.26,95,4.3,5
686d988223c1156e8fe38d1d,3759,23,"['Architecture', 'Nature', 'History']",7,false,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",8,3759000,1.9,3.26,91,4.4,3
686d988223c1156e8fe38d1e,3760,25,"['Art', 'Architecture', 'Cultural']",4,false,Great Wall of China,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",6,3760000,1.3,3.56,88,4.7,3
686d988223c1156e8fe38d1f,3761,52,"['Art', 'Nature']",7,true,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Machu Picchu']",5,3761000,2.8,2.93,90,4.8,3
686d988223c1156e8fe38d20,3762,51,"['Nature', 'Art', 'Cultural']",8,false,Taj Mahal,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",4,3762000,4.5,3.13,87,4.7,5
686d988223c1156e8fe38d21,3763,68,"['History', 'Nature']",8,true,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",7,3763000,3.8,4.21,93,4.8,4
686d988223c1156e8fe38d22,3764,65,['Art'],7,false,Colosseum,['Colosseum'],2,3764000,4.7,1.55,96,4.6,5
686d988223c1156e8fe38d23,3765,41,['Architecture'],4,true,Great Wall of China,['Taj Mahal'],3,3765000,2.5,4.66,85,4.6,3
686d988223c1156e8fe38d24,3766,26,"['Art', 'Cultural', 'History']",6,true,Great Wall of China,['Eiffel Tower'],1,3766000,2.1,4.69,95,4.3,3
686d988223c1156e8fe38d25,3767,26,"['Architecture', 'Nature']",5,false,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China']",3,3767000,1.8,3.6,93,5,3
686d988223c1156e8fe38d26,3768,30,"['Nature', 'Architecture']",3,false,Colosseum,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",7,3768000,2.8,4,87,4.7,3
686d988223c1156e8fe38d27,3769,54,"['Cultural', 'History']",5,true,Colosseum,"['Colosseum', 'Great Wall of China']",5,3769000,2.7,4.28,88,4.7,3
686d988223c1156e8fe38d28,3770,41,"['Architecture', 'Cultural']",6,false,Eiffel Tower,['Eiffel Tower'],2,3770000,2.7,2.87,95,4.8,3
686d988223c1156e8fe38d29,3771,56,"['Nature', 'Art', 'Cultural']",8,true,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",6,3771000,3.9,2.33,86,4.7,4
686d988223c1156e8fe38d2a,3772,61,['Cultural'],8,false,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",4,3772000,1.5,3.81,97,4.3,3
686d988223c1156e8fe38d2b,3773,22,['Cultural'],4,false,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",6,3773000,3.8,2.96,93,4.1,4
686d988223c1156e8fe38d2c,3774,64,"['Cultural', 'Art']",8,false,Colosseum,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",5,3774000,1.8,2.73,90,4.7,3
686d988223c1156e8fe38d2d,3775,52,['History'],6,false,Taj Mahal,"['Great Wall of China', 'Taj Mahal', 'Eiffel Tower']",4,3775000,2.6,1.75,86,4.9,3
686d988223c1156e8fe38d2e,3776,45,"['History', 'Nature']",3,true,Colosseum,['Taj Mahal'],2,3776000,4.1,3.11,90,4.9,4
686d988223c1156e8fe38d2f,3777,26,"['History', 'Architecture']",8,false,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",7,3777000,1.7,3.55,87,4,3
686d988223c1156e8fe38d30,3778,69,"['Architecture', 'Art', 'Cultural']",4,true,Great Wall of China,['Eiffel Tower'],1,3778000,1.3,2.21,91,4.4,3
686d988223c1156e8fe38d31,3779,19,"['Nature', 'Architecture']",4,false,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",7,3779000,4.8,1.91,98,4.5,5
686d988223c1156e8fe38d32,3780,26,['Architecture'],8,false,Taj Mahal,"['Taj Mahal', 'Machu Picchu', 'Great Wall of China']",7,3780000,1.5,3.79,96,4.8,3
686d988223c1156e8fe38d33,3781,30,"['Cultural', 'Architecture', 'Nature']",7,false,Taj Mahal,['Machu Picchu'],3,3781000,5,2.03,99,4.2,5
686d988223c1156e8fe38d34,3782,56,['Art'],3,false,Colosseum,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",8,3782000,4,2.96,85,4.5,4
686d988223c1156e8fe38d35,3783,24,['Nature'],7,true,Colosseum,"['Great Wall of China', 'Colosseum']",4,3783000,3.7,3.84,88,4.5,4
686d988223c1156e8fe38d36,3784,63,"['Nature', 'Cultural', 'Art']",8,false,Great Wall of China,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",8,3784000,1.2,3.61,92,4.3,3
686d988223c1156e8fe38d37,3785,61,"['Architecture', 'History', 'Nature']",4,true,Colosseum,['Taj Mahal'],3,3785000,3.8,2.14,95,4.7,4
686d988223c1156e8fe38d38,3786,60,"['Nature', 'Cultural']",4,false,Machu Picchu,['Great Wall of China'],1,3786000,4.9,4.71,85,4.4,5
686d988223c1156e8fe38d39,3787,33,['Art'],8,false,Taj Mahal,"['Machu Picchu', 'Great Wall of China']",5,3787000,1.5,3.84,89,4.8,3
686d988223c1156e8fe38d3a,3788,64,"['Architecture', 'History', 'Nature']",8,false,Colosseum,"['Great Wall of China', 'Eiffel Tower']",3,3788000,1.8,2.56,99,4,3
686d988223c1156e8fe38d3b,3789,32,"['Architecture', 'Art', 'Cultural']",7,true,Colosseum,['Machu Picchu'],1,3789000,1.2,4.14,96,4.6,3
686d988223c1156e8fe38d3c,3790,51,['History'],8,false,Taj Mahal,['Colosseum'],2,3790000,1.9,2.15,88,4.7,3
686d988223c1156e8fe38d3d,3791,60,['Art'],8,true,Colosseum,['Machu Picchu'],1,3791000,4.7,4.72,90,4.9,5
686d988223c1156e8fe38d3e,3792,36,"['Nature', 'History', 'Architecture']",3,false,Eiffel Tower,"['Great Wall of China', 'Eiffel Tower']",3,3792000,1.5,2.97,87,4.9,3
686d988223c1156e8fe38d3f,3793,27,['Cultural'],4,false,Eiffel Tower,['Taj Mahal'],1,3793000,1.4,3.17,97,4.1,3
686d988223c1156e8fe38d40,3794,63,"['Cultural', 'Architecture']",3,true,Taj Mahal,['Taj Mahal'],1,3794000,2.6,4.83,87,4.4,3
686d988223c1156e8fe38d41,3795,62,"['Nature', 'History', 'Architecture']",3,true,Eiffel Tower,"['Great Wall of China', 'Machu Picchu']",5,3795000,4.6,3.08,97,4.6,5
686d988223c1156e8fe38d42,3796,60,"['Cultural', 'Architecture', 'Nature']",7,true,Eiffel Tower,"['Machu Picchu', 'Taj Mahal']",5,3796000,1.8,4.58,96,4.3,3
686d988223c1156e8fe38d43,3797,49,"['History', 'Cultural']",7,false,Eiffel Tower,['Great Wall of China'],2,3797000,4.8,1.8,92,4.3,5
686d988223c1156e8fe38d44,3798,68,"['Cultural', 'Architecture']",7,false,Machu Picchu,"['Machu Picchu', 'Eiffel Tower']",5,3798000,2.5,4.38,86,4.6,3
686d988223c1156e8fe38d45,3799,29,['History'],5,true,Eiffel Tower,['Eiffel Tower'],1,3799000,1.7,2.81,96,4.6,3
686d988223c1156e8fe38d46,3800,18,['Cultural'],3,false,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",4,3800000,4,2.76,90,4.5,4
686d988223c1156e8fe38d47,3801,66,"['Cultural', 'History', 'Nature']",3,false,Eiffel Tower,"['Colosseum', 'Eiffel Tower']",3,3801000,2.1,2.58,90,4.4,3
686d988223c1156e8fe38d48,3802,49,"['History', 'Cultural']",6,true,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower']",6,3802000,3.5,2.47,97,4.1,4
686d988223c1156e8fe38d49,3803,30,"['History', 'Architecture']",8,false,Eiffel Tower,['Eiffel Tower'],1,3803000,1.4,3.86,94,4.8,3
686d988223c1156e8fe38d4a,3804,22,"['Nature', 'Architecture', 'History']",5,true,Great Wall of China,"['Taj Mahal', 'Machu Picchu']",5,3804000,1.6,2.1,86,5,3
686d988223c1156e8fe38d4b,3805,36,['Nature'],5,true,Taj Mahal,['Taj Mahal'],1,3805000,1.3,4,92,4.6,3
686d988223c1156e8fe38d4c,3806,31,"['History', 'Nature', 'Art']",5,true,Great Wall of China,"['Taj Mahal', 'Eiffel Tower']",4,3806000,3.2,2.43,92,4.6,3
686d988223c1156e8fe38d4d,3807,53,['Nature'],3,false,Great Wall of China,"['Taj Mahal', 'Great Wall of China']",6,3807000,2.1,3.49,87,4.8,3
686d988223c1156e8fe38d4e,3808,50,['Nature'],5,false,Taj Mahal,"['Colosseum', 'Machu Picchu']",6,3808000,2,1.7,95,4.3,3
686d988223c1156e8fe38d4f,3809,42,"['Nature', 'Architecture', 'History']",6,false,Colosseum,['Taj Mahal'],3,3809000,3.3,4.45,93,5,3
686d988223c1156e8fe38d50,3810,60,"['History', 'Cultural', 'Art']",8,false,Great Wall of China,['Great Wall of China'],3,3810000,4.4,3.3,92,4,4
686d988223c1156e8fe38d51,3811,46,"['Nature', 'Architecture']",6,true,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",6,3811000,3.5,1.56,93,4.6,4
686d988223c1156e8fe38d52,3812,70,"['Cultural', 'History', 'Architecture']",4,false,Machu Picchu,"['Taj Mahal', 'Machu Picchu', 'Colosseum']",7,3812000,2.7,3.57,85,5,3
686d988223c1156e8fe38d53,3813,44,['Architecture'],6,true,Colosseum,['Colosseum'],3,3813000,2.4,3.95,97,4.3,3
686d988223c1156e8fe38d54,3814,35,['Art'],4,true,Taj Mahal,"['Colosseum', 'Great Wall of China']",2,3814000,2.2,4.04,91,4.2,3
686d988223c1156e8fe38d55,3815,23,"['Art', 'Architecture']",4,false,Colosseum,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",7,3815000,4.1,4.39,97,4.2,4
686d988223c1156e8fe38d56,3816,66,"['Architecture', 'History', 'Cultural']",6,false,Eiffel Tower,"['Taj Mahal', 'Colosseum']",4,3816000,2.3,4.1,85,4.6,3
686d988223c1156e8fe38d57,3817,65,"['Nature', 'Art']",7,false,Taj Mahal,['Taj Mahal'],3,3817000,4.4,4.25,91,4.1,4
686d988223c1156e8fe38d58,3818,34,['Nature'],8,false,Eiffel Tower,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",7,3818000,2.5,4.52,99,4.1,3
686d988223c1156e8fe38d59,3819,54,"['Architecture', 'Art']",3,false,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",6,3819000,2.7,2.97,89,4.6,3
686d988223c1156e8fe38d5a,3820,59,"['Art', 'Architecture']",5,false,Machu Picchu,['Colosseum'],3,3820000,2.9,4.72,88,4.9,3
686d988223c1156e8fe38d5b,3821,70,"['Art', 'Nature', 'Cultural']",6,false,Machu Picchu,['Eiffel Tower'],3,3821000,2.5,2.99,98,4.4,3
686d988223c1156e8fe38d5c,3822,37,['Art'],3,false,Colosseum,"['Eiffel Tower', 'Great Wall of China']",5,3822000,1.2,3.21,85,4.5,3
686d988223c1156e8fe38d5d,3823,70,['Art'],7,true,Machu Picchu,"['Eiffel Tower', 'Colosseum']",5,3823000,1.5,4.04,91,4.6,3
686d988223c1156e8fe38d5e,3824,37,"['History', 'Cultural', 'Architecture']",4,true,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",3,3824000,2.7,2.74,98,4.5,3
686d988223c1156e8fe38d5f,3825,46,"['Art', 'Cultural', 'Architecture']",8,false,Machu Picchu,['Eiffel Tower'],1,3825000,3.5,4.82,97,4.7,4
686d988223c1156e8fe38d60,3826,31,"['Architecture', 'Cultural']",5,true,Machu Picchu,['Colosseum'],1,3826000,4.9,4.5,97,4.8,5
686d988223c1156e8fe38d61,3827,48,"['Cultural', 'History', 'Architecture']",8,false,Colosseum,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",6,3827000,1.1,1.57,91,4.1,3
686d988223c1156e8fe38d62,3828,66,"['History', 'Art', 'Architecture']",4,false,Eiffel Tower,['Eiffel Tower'],1,3828000,2.6,2.21,99,4.9,3
686d988223c1156e8fe38d63,3829,43,"['Art', 'Architecture', 'Cultural']",6,true,Great Wall of China,"['Colosseum', 'Taj Mahal']",5,3829000,3.6,4.99,92,4.2,4
686d988223c1156e8fe38d64,3830,52,"['Cultural', 'Art', 'Nature']",7,false,Eiffel Tower,"['Colosseum', 'Machu Picchu', 'Great Wall of China']",5,3830000,3.2,4.15,99,4.3,3
686d988223c1156e8fe38d65,3831,70,['Architecture'],5,false,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",9,3831000,4.2,2.08,91,4.6,4
686d988223c1156e8fe38d66,3832,49,"['Art', 'History']",4,false,Great Wall of China,['Colosseum'],2,3832000,2.6,1.7,91,4.5,3
686d988223c1156e8fe38d67,3833,66,['Architecture'],7,false,Machu Picchu,['Machu Picchu'],1,3833000,4.8,1.89,91,4.8,5
686d988223c1156e8fe38d68,3834,51,['Cultural'],8,true,Colosseum,"['Machu Picchu', 'Taj Mahal']",4,3834000,2.1,3.2,89,4.5,3
686d988223c1156e8fe38d69,3835,58,"['Art', 'History', 'Nature']",6,true,Eiffel Tower,"['Machu Picchu', 'Taj Mahal', 'Great Wall of China']",5,3835000,2.3,2.69,97,4,3
686d988223c1156e8fe38d6a,3836,37,"['Art', 'History', 'Cultural']",4,false,Machu Picchu,['Eiffel Tower'],3,3836000,3.8,3.45,89,4.1,4
686d988223c1156e8fe38d6b,3837,50,['Nature'],5,true,Taj Mahal,['Machu Picchu'],2,3837000,3.2,4.24,95,4.4,3
686d988223c1156e8fe38d6c,3838,27,"['Nature', 'Art']",8,false,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",8,3838000,3.8,4.63,89,4.5,4
686d988223c1156e8fe38d6d,3839,33,"['Cultural', 'Nature', 'Art']",8,true,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",6,3839000,2,3.11,94,4.9,3
686d988223c1156e8fe38d6e,3840,43,['Nature'],3,true,Great Wall of China,"['Colosseum', 'Eiffel Tower', 'Great Wall of China']",7,3840000,4.3,4.84,93,4.5,4
686d988223c1156e8fe38d6f,3841,49,['Art'],5,true,Colosseum,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",3,3841000,2.7,3.7,93,4.8,3
686d988223c1156e8fe38d70,3842,30,['Architecture'],6,true,Colosseum,['Colosseum'],1,3842000,1.8,4.86,88,4.2,3
686d988223c1156e8fe38d71,3843,59,"['History', 'Cultural']",7,false,Eiffel Tower,"['Colosseum', 'Machu Picchu']",3,3843000,3.9,1.64,97,4.3,4
686d988223c1156e8fe38d72,3844,53,"['Art', 'History']",4,false,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",7,3844000,3.9,2.88,87,4.4,4
686d988223c1156e8fe38d73,3845,26,['Cultural'],5,false,Colosseum,['Eiffel Tower'],3,3845000,3.7,4.89,87,4.4,4
686d988223c1156e8fe38d74,3846,58,['History'],7,true,Colosseum,"['Eiffel Tower', 'Colosseum']",5,3846000,3.3,1.86,85,4.4,3
686d988223c1156e8fe38d75,3847,65,"['Architecture', 'History']",7,true,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",3,3847000,1.8,2.5,100,4.3,3
686d988223c1156e8fe38d76,3848,26,"['Art', 'Architecture', 'History']",8,false,Eiffel Tower,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",6,3848000,4.7,3.89,93,4.4,5
686d988223c1156e8fe38d77,3849,27,"['Nature', 'Architecture', 'Art']",7,true,Eiffel Tower,"['Eiffel Tower', 'Colosseum']",3,3849000,3.8,2.74,99,4.7,4
686d988223c1156e8fe38d78,3850,40,['History'],5,false,Taj Mahal,['Great Wall of China'],1,3850000,3.6,4.08,94,4,4
686d988223c1156e8fe38d79,3851,19,['Art'],8,false,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",6,3851000,3.4,2.31,91,4.4,3
686d988223c1156e8fe38d7a,3852,60,"['Architecture', 'Art', 'Cultural']",6,true,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",5,3852000,3.9,4.57,89,4.9,4
686d988223c1156e8fe38d7b,3853,65,['Nature'],8,true,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",7,3853000,3.7,1.55,87,4.9,4
686d988223c1156e8fe38d7c,3854,33,['Architecture'],4,false,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",6,3854000,4.4,1.52,87,4.1,4
686d988223c1156e8fe38d7d,3855,69,['Art'],6,true,Colosseum,"['Great Wall of China', 'Colosseum']",3,3855000,4.4,4.18,87,4.6,4
686d988223c1156e8fe38d7e,3856,44,"['Art', 'Nature', 'Architecture']",6,true,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Machu Picchu']",3,3856000,3.4,3.82,97,5,3
686d988223c1156e8fe38d7f,3857,67,['Nature'],7,true,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",7,3857000,3.2,4.74,85,4.1,3
686d988223c1156e8fe38d80,3858,64,"['Cultural', 'Nature']",3,true,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",9,3858000,4.8,4.44,86,4.9,5
686d988223c1156e8fe38d81,3859,30,"['Cultural', 'Art']",3,false,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",7,3859000,3.7,3.54,92,4.7,4
686d988223c1156e8fe38d82,3860,36,"['Cultural', 'Architecture']",8,true,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",6,3860000,1.7,3.56,90,4.6,3
686d988223c1156e8fe38d83,3861,58,"['Cultural', 'Art', 'Nature']",5,false,Colosseum,['Eiffel Tower'],3,3861000,4.9,1.52,91,4.4,5
686d988223c1156e8fe38d84,3862,26,['Nature'],7,true,Great Wall of China,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",9,3862000,3.2,3.11,97,4.6,3
